imp_aport_var33_hace3,0.0
saldo_medio_var44_ult3,0.0
saldo_var33,0.0
imp_aport_var17_ult1,0.0
imp_aport_var17_hace3,0.0
num_venta_var44_ult1,0.0
delta_num_compra_var44_1y3,0.0
delta_imp_aport_var17_1y3,0.0
delta_imp_aport_var33_1y3,0.0
delta_imp_reemb_var13_1y3,0.0
delta_imp_reemb_var17_1y3,0.0
delta_imp_trasp_var33_in_1y3,0.0
num_aport_var13_hace3,0.0
num_aport_var13_ult1,0.0
num_var31_0,0.0
num_var24_0,0.0
num_var13_0,0.0
num_var13_corto_0,0.0
num_var13_corto,0.0
num_var13_largo_0,0.0
num_var13_largo,0.0
num_var13,0.0
delta_imp_venta_var44_1y3,0.0
num_var17_0,0.0
num_var20_0,0.0
num_var20,0.0
num_var24,0.0
num_var30,0.0
saldo_medio_var13_largo_hace3,0.0
saldo_medio_var13_largo_hace2,0.0
num_op_var40_hace2,0.0
num_op_var40_ult1,0.0
num_op_var40_ult3,0.0
num_reemb_var17_ult1,0.0
num_med_var22_ult3,0.0
num_compra_var44_ult1,0.0
num_aport_var17_ult1,0.0
saldo_medio_var13_corto_hace3,0.0
num_var33_0,0.0
